;INSEE_COM;NOM_COM;SUPERFICIE;POPULATION;CODE_DEPT;NOM_DEPT;CODE_REG;NOM_REG;Code_postal;Nom;Région
58;58042;BULCY;839;142;58;NIEVRE;27;BOURGOGNE-FRANCHE-COMTE;58400.0;Nièvre;Bourgogne
58;58257;SAINT-MAURICE;1046;55;58;NIEVRE;27;BOURGOGNE-FRANCHE-COMTE;58330.0;Nièvre;Bourgogne
58;58056;CHAMPVOUX;1073;312;58;NIEVRE;27;BOURGOGNE-FRANCHE-COMTE;58400.0;Nièvre;Bourgogne
58;58071;CHEVANNES-CHANGY;1901;140;58;NIEVRE;27;BOURGOGNE-FRANCHE-COMTE;58420.0;Nièvre;Bourgogne
58;58203;OULON;1108;71;58;NIEVRE;27;BOURGOGNE-FRANCHE-COMTE;58700.0;Nièvre;Bourgogne
58;58031;BILLY-CHEVANNES;2388;353;58;NIEVRE;27;BOURGOGNE-FRANCHE-COMTE;58270.0;Nièvre;Bourgogne
58;58128;GLUX-EN-GLENNE;2191;103;58;NIEVRE;27;BOURGOGNE-FRANCHE-COMTE;58370.0;Nièvre;Bourgogne
58;58173;MONTARON;3394;164;58;NIEVRE;27;BOURGOGNE-FRANCHE-COMTE;58250.0;Nièvre;Bourgogne
58;58222;RIX;399;176;58;NIEVRE;27;BOURGOGNE-FRANCHE-COMTE;58500.0;Nièvre;Bourgogne
58;58213;POUGNY;1927;493;58;NIEVRE;27;BOURGOGNE-FRANCHE-COMTE;58200.0;Nièvre;Bourgogne
58;58093;CUNCY-LES-VARZY;1526;137;58;NIEVRE;27;BOURGOGNE-FRANCHE-COMTE;58210.0;Nièvre;Bourgogne
58;58078;CIZELY;713;61;58;NIEVRE;27;BOURGOGNE-FRANCHE-COMTE;58270.0;Nièvre;Bourgogne
58;58098;DIROL;963;122;58;NIEVRE;27;BOURGOGNE-FRANCHE-COMTE;58190.0;Nièvre;Bourgogne
58;58269;SAINT-SULPICE;2578;446;58;NIEVRE;27;BOURGOGNE-FRANCHE-COMTE;58270.0;Nièvre;Bourgogne
58;58220;RAVEAU;3600;704;58;NIEVRE;27;BOURGOGNE-FRANCHE-COMTE;58400.0;Nièvre;Bourgogne
58;58221;REMILLY;3631;158;58;NIEVRE;27;BOURGOGNE-FRANCHE-COMTE;58250.0;Nièvre;Bourgogne
58;58270;SAINT-VERAIN;2499;343;58;NIEVRE;27;BOURGOGNE-FRANCHE-COMTE;58310.0;Nièvre;Bourgogne
58;58137;LAMENAY-SUR-LOIRE;1201;58;58;NIEVRE;27;BOURGOGNE-FRANCHE-COMTE;58300.0;Nièvre;Bourgogne
58;58233;SAINT-BENIN-DES-BOIS;1957;177;58;NIEVRE;27;BOURGOGNE-FRANCHE-COMTE;58330.0;Nièvre;Bourgogne
58;58169;MOISSY-MOULINOT;292;25;58;NIEVRE;27;BOURGOGNE-FRANCHE-COMTE;58190.0;Nièvre;Bourgogne
58;58026;BEAULIEU;505;32;58;NIEVRE;27;BOURGOGNE-FRANCHE-COMTE;58420.0;Nièvre;Bourgogne
58;58079;CLAMECY;3086;4097;58;NIEVRE;27;BOURGOGNE-FRANCHE-COMTE;58500.0;Nièvre;Bourgogne
58;58117;FOURCHAMBAULT;445;4787;58;NIEVRE;27;BOURGOGNE-FRANCHE-COMTE;58600.0;Nièvre;Bourgogne
58;58181;MORACHES;1507;125;58;NIEVRE;27;BOURGOGNE-FRANCHE-COMTE;58420.0;Nièvre;Bourgogne
58;58237;SAINT-DIDIER;359;32;58;NIEVRE;27;BOURGOGNE-FRANCHE-COMTE;58190.0;Nièvre;Bourgogne
58;58032;BILLY-SUR-OISY;2680;393;58;NIEVRE;27;BOURGOGNE-FRANCHE-COMTE;58500.0;Nièvre;Bourgogne
58;58033;BITRY;1767;323;58;NIEVRE;27;BOURGOGNE-FRANCHE-COMTE;58310.0;Nièvre;Bourgogne
58;58095;DECIZE;4818;5711;58;NIEVRE;27;BOURGOGNE-FRANCHE-COMTE;58300.0;Nièvre;Bourgogne
58;58192;NEUVILLE-LES-DECIZE;2702;256;58;NIEVRE;27;BOURGOGNE-FRANCHE-COMTE;58300.0;Nièvre;Bourgogne
58;58238;SAINT-ELOI;1644;2146;58;NIEVRE;27;BOURGOGNE-FRANCHE-COMTE;58000.0;Nièvre;Bourgogne
58;58151;LA MACHINE;1811;3472;58;NIEVRE;27;BOURGOGNE-FRANCHE-COMTE;58260.0;Nièvre;Bourgogne
58;58168;MILLAY;3742;453;58;NIEVRE;27;BOURGOGNE-FRANCHE-COMTE;58170.0;Nièvre;Bourgogne
58;58230;SAINT-AUBIN-DES-CHAUMES;1084;84;58;NIEVRE;27;BOURGOGNE-FRANCHE-COMTE;58190.0;Nièvre;Bourgogne
58;58211;POIL;2705;153;58;NIEVRE;27;BOURGOGNE-FRANCHE-COMTE;58170.0;Nièvre;Bourgogne
58;58025;BEARD;756;162;58;NIEVRE;27;BOURGOGNE-FRANCHE-COMTE;58160.0;Nièvre;Bourgogne
58;58267;SAINT-SAULGE;2619;785;58;NIEVRE;27;BOURGOGNE-FRANCHE-COMTE;58330.0;Nièvre;Bourgogne
58;58057;CHANTENAY-SAINT-IMBERT;4215;1248;58;NIEVRE;27;BOURGOGNE-FRANCHE-COMTE;58240.0;Nièvre;Bourgogne
58;58216;POUQUES-LORMES;1414;163;58;NIEVRE;27;BOURGOGNE-FRANCHE-COMTE;58140.0;Nièvre;Bourgogne
58;58049;CHALAUX;1020;74;58;NIEVRE;27;BOURGOGNE-FRANCHE-COMTE;58140.0;Nièvre;Bourgogne
58;58024;BAZOLLES;2864;283;58;NIEVRE;27;BOURGOGNE-FRANCHE-COMTE;58110.0;Nièvre;Bourgogne
58;58051;CHALLUY;1888;1545;58;NIEVRE;27;BOURGOGNE-FRANCHE-COMTE;58000.0;Nièvre;Bourgogne
58;58051;CHALLUY;1888;1545;58;NIEVRE;27;BOURGOGNE-FRANCHE-COMTE;58000.0;Nièvre;Bourgogne
58;58247;SAINT-JEAN-AUX-AMOGNES;1826;505;58;NIEVRE;27;BOURGOGNE-FRANCHE-COMTE;58270.0;Nièvre;Bourgogne
58;58163;MENOU;1755;187;58;NIEVRE;27;BOURGOGNE-FRANCHE-COMTE;58210.0;Nièvre;Bourgogne
58;58176;MONTIGNY-AUX-AMOGNES;2509;566;58;NIEVRE;27;BOURGOGNE-FRANCHE-COMTE;58130.0;Nièvre;Bourgogne
58;58135;ISENAY;2040;114;58;NIEVRE;27;BOURGOGNE-FRANCHE-COMTE;58290.0;Nièvre;Bourgogne
58;58029;BEUVRON;964;99;58;NIEVRE;27;BOURGOGNE-FRANCHE-COMTE;58210.0;Nièvre;Bourgogne
58;58301;VANDENESSE;3295;339;58;NIEVRE;27;BOURGOGNE-FRANCHE-COMTE;58290.0;Nièvre;Bourgogne
58;58081;COLMERY;2421;335;58;NIEVRE;27;BOURGOGNE-FRANCHE-COMTE;58350.0;Nièvre;Bourgogne
58;58130;GRENOIS;1447;105;58;NIEVRE;27;BOURGOGNE-FRANCHE-COMTE;58420.0;Nièvre;Bourgogne
58;58205;OUROUX-EN-MORVAN;6061;653;58;NIEVRE;27;BOURGOGNE-FRANCHE-COMTE;58230.0;Nièvre;Bourgogne
58;58303;VARENNES-VAUZELLES;3390;9503;58;NIEVRE;27;BOURGOGNE-FRANCHE-COMTE;58640.0;Nièvre;Bourgogne
58;58113;FERTREVE;2479;133;58;NIEVRE;27;BOURGOGNE-FRANCHE-COMTE;58270.0;Nièvre;Bourgogne
58;58204;OUROUER;2226;348;58;NIEVRE;27;BOURGOGNE-FRANCHE-COMTE;58130.0;Nièvre;Bourgogne
58;58030;BICHES;2459;315;58;NIEVRE;27;BOURGOGNE-FRANCHE-COMTE;58110.0;Nièvre;Bourgogne
58;58174;MONTENOISON;1673;123;58;NIEVRE;27;BOURGOGNE-FRANCHE-COMTE;58700.0;Nièvre;Bourgogne
58;58228;SAINT-ANDELAIN;2047;535;58;NIEVRE;27;BOURGOGNE-FRANCHE-COMTE;58150.0;Nièvre;Bourgogne
58;58125;GIEN-SUR-CURE;1099;103;58;NIEVRE;27;BOURGOGNE-FRANCHE-COMTE;58230.0;Nièvre;Bourgogne
58;58013;ARTHEL;776;97;58;NIEVRE;27;BOURGOGNE-FRANCHE-COMTE;58700.0;Nièvre;Bourgogne
58;58150;LYS;1072;106;58;NIEVRE;27;BOURGOGNE-FRANCHE-COMTE;58190.0;Nièvre;Bourgogne
58;58158;MARS-SUR-ALLIER;2114;287;58;NIEVRE;27;BOURGOGNE-FRANCHE-COMTE;58240.0;Nièvre;Bourgogne
58;58134;IMPHY;1663;3637;58;NIEVRE;27;BOURGOGNE-FRANCHE-COMTE;58160.0;Nièvre;Bourgogne
58;58311;VILLE-LANGY;2722;295;58;NIEVRE;27;BOURGOGNE-FRANCHE-COMTE;58270.0;Nièvre;Bourgogne
58;58102;DONZY;6336;1602;58;NIEVRE;27;BOURGOGNE-FRANCHE-COMTE;58220.0;Nièvre;Bourgogne
58;58165;METZ-LE-COMTE;1443;172;58;NIEVRE;27;BOURGOGNE-FRANCHE-COMTE;58190.0;Nièvre;Bourgogne
58;58005;AMAZY;1384;236;58;NIEVRE;27;BOURGOGNE-FRANCHE-COMTE;58190.0;Nièvre;Bourgogne
58;58120;GACOGNE;2561;266;58;NIEVRE;27;BOURGOGNE-FRANCHE-COMTE;58140.0;Nièvre;Bourgogne
58;58155;LA MARCHE;1082;558;58;NIEVRE;27;BOURGOGNE-FRANCHE-COMTE;58400.0;Nièvre;Bourgogne
58;58167;MICHAUGUES;442;58;58;NIEVRE;27;BOURGOGNE-FRANCHE-COMTE;;Nièvre;Bourgogne
58;58260;SAINT-PARIZE-LE-CHATEL;4970;1291;58;NIEVRE;27;BOURGOGNE-FRANCHE-COMTE;58490.0;Nièvre;Bourgogne
58;58039;BREVES;1663;287;58;NIEVRE;27;BOURGOGNE-FRANCHE-COMTE;58530.0;Nièvre;Bourgogne
58;58140;LAROCHEMILLAY;4040;269;58;NIEVRE;27;BOURGOGNE-FRANCHE-COMTE;58370.0;Nièvre;Bourgogne
58;58190;NEUFFONTAINES;1461;110;58;NIEVRE;27;BOURGOGNE-FRANCHE-COMTE;58190.0;Nièvre;Bourgogne
58;58306;VERNEUIL;2693;322;58;NIEVRE;27;BOURGOGNE-FRANCHE-COMTE;58300.0;Nièvre;Bourgogne
58;58280;SOUGY-SUR-LOIRE;3259;639;58;NIEVRE;27;BOURGOGNE-FRANCHE-COMTE;58300.0;Nièvre;Bourgogne
58;58264;SAINT-PIERRE-LE-MOUTIER;4782;2030;58;NIEVRE;27;BOURGOGNE-FRANCHE-COMTE;58240.0;Nièvre;Bourgogne
58;58126;GIMOUILLE;1426;463;58;NIEVRE;27;BOURGOGNE-FRANCHE-COMTE;58470.0;Nièvre;Bourgogne
58;58209;PERROY;2175;183;58;NIEVRE;27;BOURGOGNE-FRANCHE-COMTE;58220.0;Nièvre;Bourgogne
58;58023;BAZOCHES;1473;172;58;NIEVRE;27;BOURGOGNE-FRANCHE-COMTE;58190.0;Nièvre;Bourgogne
58;58090;COURCELLES;969;205;58;NIEVRE;27;BOURGOGNE-FRANCHE-COMTE;58210.0;Nièvre;Bourgogne
58;58144;LIVRY;2686;685;58;NIEVRE;27;BOURGOGNE-FRANCHE-COMTE;58240.0;Nièvre;Bourgogne
58;58198;OISY;1738;347;58;NIEVRE;27;BOURGOGNE-FRANCHE-COMTE;58500.0;Nièvre;Bourgogne
58;58285;TAMNAY-EN-BAZOIS;1056;184;58;NIEVRE;27;BOURGOGNE-FRANCHE-COMTE;58110.0;Nièvre;Bourgogne
58;58043;BUSSY-LA-PESLE;516;47;58;NIEVRE;27;BOURGOGNE-FRANCHE-COMTE;58420.0;Nièvre;Bourgogne
58;58114;FLETY;2030;115;58;NIEVRE;27;BOURGOGNE-FRANCHE-COMTE;58170.0;Nièvre;Bourgogne
58;58057;CHANTENAY-SAINT-IMBERT;4215;1248;58;NIEVRE;27;BOURGOGNE-FRANCHE-COMTE;58240.0;Nièvre;Bourgogne
58;58141;LAVAULT-DE-FRETOY;1529;66;58;NIEVRE;27;BOURGOGNE-FRANCHE-COMTE;58230.0;Nièvre;Bourgogne
58;58012;ARQUIAN;3382;598;58;NIEVRE;27;BOURGOGNE-FRANCHE-COMTE;58310.0;Nièvre;Bourgogne
58;58157;MARIGNY-L'EGLISE;3968;316;58;NIEVRE;27;BOURGOGNE-FRANCHE-COMTE;58140.0;Nièvre;Bourgogne
58;58166;MHERE;2519;245;58;NIEVRE;27;BOURGOGNE-FRANCHE-COMTE;58140.0;Nièvre;Bourgogne
58;58271;SAIZY;1337;203;58;NIEVRE;27;BOURGOGNE-FRANCHE-COMTE;58190.0;Nièvre;Bourgogne
58;58177;MONTIGNY-EN-MORVAN;2129;323;58;NIEVRE;27;BOURGOGNE-FRANCHE-COMTE;58120.0;Nièvre;Bourgogne
58;58037;BRASSY;5663;623;58;NIEVRE;27;BOURGOGNE-FRANCHE-COMTE;58140.0;Nièvre;Bourgogne
58;58241;SAINT-GERMAIN-CHASSENAY;2414;345;58;NIEVRE;27;BOURGOGNE-FRANCHE-COMTE;58300.0;Nièvre;Bourgogne
58;58175;MONT-ET-MARRE;1816;182;58;NIEVRE;27;BOURGOGNE-FRANCHE-COMTE;58110.0;Nièvre;Bourgogne
58;58294;TOURY-SUR-JOUR;2451;123;58;NIEVRE;27;BOURGOGNE-FRANCHE-COMTE;58240.0;Nièvre;Bourgogne
58;58086;COSNE-COURS-SUR-LOIRE;5374;10551;58;NIEVRE;27;BOURGOGNE-FRANCHE-COMTE;58200.0;Nièvre;Bourgogne
58;58001;ACHUN;2452;141;58;NIEVRE;27;BOURGOGNE-FRANCHE-COMTE;58110.0;Nièvre;Bourgogne
58;58178;MONTIGNY-SUR-CANNE;3074;157;58;NIEVRE;27;BOURGOGNE-FRANCHE-COMTE;58340.0;Nièvre;Bourgogne
58;58066;CHATIN;1305;101;58;NIEVRE;27;BOURGOGNE-FRANCHE-COMTE;58120.0;Nièvre;Bourgogne
58;58160;MARZY;2158;3639;58;NIEVRE;27;BOURGOGNE-FRANCHE-COMTE;58180.0;Nièvre;Bourgogne
58;58262;SAINT-PEREUSE;1641;279;58;NIEVRE;27;BOURGOGNE-FRANCHE-COMTE;58110.0;Nièvre;Bourgogne
58;58288;TEIGNY;742;102;58;NIEVRE;27;BOURGOGNE-FRANCHE-COMTE;58190.0;Nièvre;Bourgogne
58;58070;CHAZEUIL;469;52;58;NIEVRE;27;BOURGOGNE-FRANCHE-COMTE;58700.0;Nièvre;Bourgogne
58;58089;COULOUTRE;2124;214;58;NIEVRE;27;BOURGOGNE-FRANCHE-COMTE;58220.0;Nièvre;Bourgogne
58;58260;SAINT-PARIZE-LE-CHATEL;4970;1291;58;NIEVRE;27;BOURGOGNE-FRANCHE-COMTE;58490.0;Nièvre;Bourgogne
58;58244;SAINT-HILAIRE-EN-MORVAN;2132;209;58;NIEVRE;27;BOURGOGNE-FRANCHE-COMTE;58120.0;Nièvre;Bourgogne
58;58021;AZY-LE-VIF;4700;221;58;NIEVRE;27;BOURGOGNE-FRANCHE-COMTE;58240.0;Nièvre;Bourgogne
58;58256;SAINT-MARTIN-SUR-NOHAIN;2422;389;58;NIEVRE;27;BOURGOGNE-FRANCHE-COMTE;58150.0;Nièvre;Bourgogne
58;58300;URZY;2385;1827;58;NIEVRE;27;BOURGOGNE-FRANCHE-COMTE;58130.0;Nièvre;Bourgogne
58;58191;NEUILLY;1405;127;58;NIEVRE;27;BOURGOGNE-FRANCHE-COMTE;58420.0;Nièvre;Bourgogne
58;58092;CRUX-LA-VILLE;4589;427;58;NIEVRE;27;BOURGOGNE-FRANCHE-COMTE;58330.0;Nièvre;Bourgogne
58;58236;SAINTE-COLOMBE-DES-BOIS;2946;118;58;NIEVRE;27;BOURGOGNE-FRANCHE-COMTE;58220.0;Nièvre;Bourgogne
58;58212;POISEUX;3057;337;58;NIEVRE;27;BOURGOGNE-FRANCHE-COMTE;58130.0;Nièvre;Bourgogne
58;58250;SAINT-LEGER-DES-VIGNES;914;2004;58;NIEVRE;27;BOURGOGNE-FRANCHE-COMTE;58300.0;Nièvre;Bourgogne
58;58100;DOMPIERRE-SUR-HERY;613;79;58;NIEVRE;27;BOURGOGNE-FRANCHE-COMTE;;Nièvre;Bourgogne
58;58084;CORVOL-D'EMBERNARD;983;98;58;NIEVRE;27;BOURGOGNE-FRANCHE-COMTE;58210.0;Nièvre;Bourgogne
58;58121;GARCHIZY;1650;3844;58;NIEVRE;27;BOURGOGNE-FRANCHE-COMTE;58600.0;Nièvre;Bourgogne
58;58133;HERY;781;64;58;NIEVRE;27;BOURGOGNE-FRANCHE-COMTE;58800.0;Nièvre;Bourgogne
58;58225;SAINCAIZE-MEAUCE;2153;416;58;NIEVRE;27;BOURGOGNE-FRANCHE-COMTE;58470.0;Nièvre;Bourgogne
58;58286;TANNAY;1545;605;58;NIEVRE;27;BOURGOGNE-FRANCHE-COMTE;58190.0;Nièvre;Bourgogne
58;58242;SAINT-GERMAIN-DES-BOIS;1252;110;58;NIEVRE;27;BOURGOGNE-FRANCHE-COMTE;58210.0;Nièvre;Bourgogne
58;58003;ALLIGNY-EN-MORVAN;4886;659;58;NIEVRE;27;BOURGOGNE-FRANCHE-COMTE;58230.0;Nièvre;Bourgogne
58;58189;NARCY;2952;547;58;NIEVRE;27;BOURGOGNE-FRANCHE-COMTE;58400.0;Nièvre;Bourgogne
58;58291;THIANGES;1287;173;58;NIEVRE;27;BOURGOGNE-FRANCHE-COMTE;58260.0;Nièvre;Bourgogne
58;58139;LANTY;1209;127;58;NIEVRE;27;BOURGOGNE-FRANCHE-COMTE;58250.0;Nièvre;Bourgogne
58;58172;MONTAMBERT;2633;140;58;NIEVRE;27;BOURGOGNE-FRANCHE-COMTE;58250.0;Nièvre;Bourgogne
58;58122;GARCHY;2131;430;58;NIEVRE;27;BOURGOGNE-FRANCHE-COMTE;58150.0;Nièvre;Bourgogne
58;58283;TACONNAY;795;77;58;NIEVRE;27;BOURGOGNE-FRANCHE-COMTE;58420.0;Nièvre;Bourgogne
58;58199;ONLAY;1967;157;58;NIEVRE;27;BOURGOGNE-FRANCHE-COMTE;58370.0;Nièvre;Bourgogne
58;58131;GUERIGNY;744;2577;58;NIEVRE;27;BOURGOGNE-FRANCHE-COMTE;58130.0;Nièvre;Bourgogne
58;58292;TINTURY;2350;192;58;NIEVRE;27;BOURGOGNE-FRANCHE-COMTE;58110.0;Nièvre;Bourgogne
58;58184;MOUSSY;1189;115;58;NIEVRE;27;BOURGOGNE-FRANCHE-COMTE;58700.0;Nièvre;Bourgogne
58;58254;SAINT-MARTIN-D'HEUILLE;1349;601;58;NIEVRE;27;BOURGOGNE-FRANCHE-COMTE;58130.0;Nièvre;Bourgogne
58;58275;SAXI-BOURDON;1865;308;58;NIEVRE;27;BOURGOGNE-FRANCHE-COMTE;58330.0;Nièvre;Bourgogne
58;58072;CHEVENON;3290;601;58;NIEVRE;27;BOURGOGNE-FRANCHE-COMTE;58160.0;Nièvre;Bourgogne
58;58146;LUCENAY-LES-AIX;5594;1017;58;NIEVRE;27;BOURGOGNE-FRANCHE-COMTE;58380.0;Nièvre;Bourgogne
58;58006;ANLEZY;2151;279;58;NIEVRE;27;BOURGOGNE-FRANCHE-COMTE;58270.0;Nièvre;Bourgogne
58;58304;VARZY;4134;1296;58;NIEVRE;27;BOURGOGNE-FRANCHE-COMTE;58210.0;Nièvre;Bourgogne
58;58122;GARCHY;2131;430;58;NIEVRE;27;BOURGOGNE-FRANCHE-COMTE;58150.0;Nièvre;Bourgogne
58;58110;EPIRY;1214;218;58;NIEVRE;27;BOURGOGNE-FRANCHE-COMTE;58800.0;Nièvre;Bourgogne
58;58108;EMPURY;1173;80;58;NIEVRE;27;BOURGOGNE-FRANCHE-COMTE;58140.0;Nièvre;Bourgogne
58;58156;MARCY;1452;167;58;NIEVRE;27;BOURGOGNE-FRANCHE-COMTE;58210.0;Nièvre;Bourgogne
58;58232;SAINT-BENIN-D'AZY;3617;1312;58;NIEVRE;27;BOURGOGNE-FRANCHE-COMTE;58270.0;Nièvre;Bourgogne
58;58231;SAINT-AUBIN-LES-FORGES;2658;436;58;NIEVRE;27;BOURGOGNE-FRANCHE-COMTE;58130.0;Nièvre;Bourgogne
58;58297;TROIS-VEVRES;756;237;58;NIEVRE;27;BOURGOGNE-FRANCHE-COMTE;58260.0;Nièvre;Bourgogne
58;58036;BOUHY;3668;448;58;NIEVRE;27;BOURGOGNE-FRANCHE-COMTE;58310.0;Nièvre;Bourgogne
58;58289;TERNANT;1940;217;58;NIEVRE;27;BOURGOGNE-FRANCHE-COMTE;58250.0;Nièvre;Bourgogne
58;58047;CERVON;5401;601;58;NIEVRE;27;BOURGOGNE-FRANCHE-COMTE;58800.0;Nièvre;Bourgogne
58;58307;VIELMANAY;2147;193;58;NIEVRE;27;BOURGOGNE-FRANCHE-COMTE;58150.0;Nièvre;Bourgogne
58;58183;MOURON-SUR-YONNE;1116;102;58;NIEVRE;27;BOURGOGNE-FRANCHE-COMTE;58800.0;Nièvre;Bourgogne
58;58011;ARMES;856;303;58;NIEVRE;27;BOURGOGNE-FRANCHE-COMTE;58500.0;Nièvre;Bourgogne
58;58094;DAMPIERRE-SOUS-BOUHY;2713;471;58;NIEVRE;27;BOURGOGNE-FRANCHE-COMTE;58310.0;Nièvre;Bourgogne
58;58251;SAINT-LOUP;1733;490;58;NIEVRE;27;BOURGOGNE-FRANCHE-COMTE;58200.0;Nièvre;Bourgogne
58;58298;TRONSANGES;875;380;58;NIEVRE;27;BOURGOGNE-FRANCHE-COMTE;58400.0;Nièvre;Bourgogne
58;58299;TRUCY-L'ORGUEILLEUX;1360;230;58;NIEVRE;27;BOURGOGNE-FRANCHE-COMTE;58460.0;Nièvre;Bourgogne
58;58083;CORBIGNY;2022;1584;58;NIEVRE;27;BOURGOGNE-FRANCHE-COMTE;58800.0;Nièvre;Bourgogne
58;58148;LUTHENAY-UXELOUP;3897;620;58;NIEVRE;27;BOURGOGNE-FRANCHE-COMTE;58240.0;Nièvre;Bourgogne
58;58207;PARIGNY-LES-VAUX;3140;998;58;NIEVRE;27;BOURGOGNE-FRANCHE-COMTE;58320.0;Nièvre;Bourgogne
58;58162;MENESTREAU;1941;126;58;NIEVRE;27;BOURGOGNE-FRANCHE-COMTE;58410.0;Nièvre;Bourgogne
58;58048;CESSY-LES-BOIS;1767;115;58;NIEVRE;27;BOURGOGNE-FRANCHE-COMTE;58220.0;Nièvre;Bourgogne
58;58309;VILLAPOURCON;5090;450;58;NIEVRE;27;BOURGOGNE-FRANCHE-COMTE;58370.0;Nièvre;Bourgogne
58;58313;VITRY-LACHE;2240;100;58;NIEVRE;27;BOURGOGNE-FRANCHE-COMTE;58420.0;Nièvre;Bourgogne
58;58202;OUGNY;816;26;58;NIEVRE;27;BOURGOGNE-FRANCHE-COMTE;58110.0;Nièvre;Bourgogne
58;58255;SAINT-MARTIN-DU-PUY;3077;283;58;NIEVRE;27;BOURGOGNE-FRANCHE-COMTE;58140.0;Nièvre;Bourgogne
58;58226;SAINT-AGNAN;2423;153;58;NIEVRE;27;BOURGOGNE-FRANCHE-COMTE;58230.0;Nièvre;Bourgogne
58;58193;NEUVY-SUR-LOIRE;2078;1490;58;NIEVRE;27;BOURGOGNE-FRANCHE-COMTE;58450.0;Nièvre;Bourgogne
58;58171;MONTAPAS;2389;288;58;NIEVRE;27;BOURGOGNE-FRANCHE-COMTE;58110.0;Nièvre;Bourgogne
58;58185;MOUX-EN-MORVAN;4456;578;58;NIEVRE;27;BOURGOGNE-FRANCHE-COMTE;58230.0;Nièvre;Bourgogne
58;58045;LA CELLE-SUR-NIEVRE;1309;164;58;NIEVRE;27;BOURGOGNE-FRANCHE-COMTE;58700.0;Nièvre;Bourgogne
58;58160;MARZY;2158;3639;58;NIEVRE;27;BOURGOGNE-FRANCHE-COMTE;58180.0;Nièvre;Bourgogne
58;58007;ANNAY;2654;332;58;NIEVRE;27;BOURGOGNE-FRANCHE-COMTE;58450.0;Nièvre;Bourgogne
58;58234;SAINT-BONNOT;1611;125;58;NIEVRE;27;BOURGOGNE-FRANCHE-COMTE;58700.0;Nièvre;Bourgogne
58;58248;SAINT-LAURENT-L'ABBAYE;140;234;58;NIEVRE;27;BOURGOGNE-FRANCHE-COMTE;58150.0;Nièvre;Bourgogne
58;58218;PREMERY;4568;1950;58;NIEVRE;27;BOURGOGNE-FRANCHE-COMTE;58700.0;Nièvre;Bourgogne
58;58019;AVREE;1307;93;58;NIEVRE;27;BOURGOGNE-FRANCHE-COMTE;58170.0;Nièvre;Bourgogne
58;58010;ARLEUF;6006;824;58;NIEVRE;27;BOURGOGNE-FRANCHE-COMTE;58430.0;Nièvre;Bourgogne
58;58058;LA CHAPELLE-SAINT-ANDRE;2726;335;58;NIEVRE;27;BOURGOGNE-FRANCHE-COMTE;58210.0;Nièvre;Bourgogne
58;58274;SAVIGNY-POIL-FOL;1757;134;58;NIEVRE;27;BOURGOGNE-FRANCHE-COMTE;58170.0;Nièvre;Bourgogne
58;58068;CHAUMARD;1983;210;58;NIEVRE;27;BOURGOGNE-FRANCHE-COMTE;58120.0;Nièvre;Bourgogne
58;58196;NOLAY;4288;366;58;NIEVRE;27;BOURGOGNE-FRANCHE-COMTE;58700.0;Nièvre;Bourgogne
58;58290;THAIX;2023;63;58;NIEVRE;27;BOURGOGNE-FRANCHE-COMTE;58250.0;Nièvre;Bourgogne
58;58229;SAINT-ANDRE-EN-MORVAN;2290;291;58;NIEVRE;27;BOURGOGNE-FRANCHE-COMTE;58140.0;Nièvre;Bourgogne
58;58022;BALLERAY;1646;210;58;NIEVRE;27;BOURGOGNE-FRANCHE-COMTE;58130.0;Nièvre;Bourgogne
58;58273;SAUVIGNY-LES-BOIS;2973;1536;58;NIEVRE;27;BOURGOGNE-FRANCHE-COMTE;58160.0;Nièvre;Bourgogne
58;58041;BRINON-SUR-BEUVRON;810;198;58;NIEVRE;27;BOURGOGNE-FRANCHE-COMTE;58420.0;Nièvre;Bourgogne
58;58103;DORNECY;1739;518;58;NIEVRE;27;BOURGOGNE-FRANCHE-COMTE;58530.0;Nièvre;Bourgogne
58;58136;JAILLY;1101;61;58;NIEVRE;27;BOURGOGNE-FRANCHE-COMTE;58330.0;Nièvre;Bourgogne
58;58217;POUSSEAUX;1104;231;58;NIEVRE;27;BOURGOGNE-FRANCHE-COMTE;58500.0;Nièvre;Bourgogne
58;58097;DIENNES-AUBIGNY;3738;107;58;NIEVRE;27;BOURGOGNE-FRANCHE-COMTE;58340.0;Nièvre;Bourgogne
58;58268;SAINT-SEINE;1784;233;58;NIEVRE;27;BOURGOGNE-FRANCHE-COMTE;58250.0;Nièvre;Bourgogne
58;58038;BREUGNON;1347;175;58;NIEVRE;27;BOURGOGNE-FRANCHE-COMTE;58460.0;Nièvre;Bourgogne
58;58076;CHOUGNY;1481;88;58;NIEVRE;27;BOURGOGNE-FRANCHE-COMTE;58110.0;Nièvre;Bourgogne
58;58179;MONTREUILLON;3554;283;58;NIEVRE;27;BOURGOGNE-FRANCHE-COMTE;58800.0;Nièvre;Bourgogne
58;58227;SAINT-AMAND-EN-PUISAYE;4152;1285;58;NIEVRE;27;BOURGOGNE-FRANCHE-COMTE;58310.0;Nièvre;Bourgogne
58;58065;CHATILLON-EN-BAZOIS;1934;954;58;NIEVRE;27;BOURGOGNE-FRANCHE-COMTE;58110.0;Nièvre;Bourgogne
58;58142;LIMANTON;4681;237;58;NIEVRE;27;BOURGOGNE-FRANCHE-COMTE;58290.0;Nièvre;Bourgogne
